"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,54000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,67000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,68000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,69000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,72000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,82000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,100000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,130000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,156000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,161000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,192000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,175000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,157000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,193000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,204000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,181000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,201025000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,215000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,230000000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,295700000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,231600000,,
"SVK","Slovak Republic","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,360000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","EUR","Euro","0","Units",,,53000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","EUR","Euro","0","Units",,,96000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","EUR","Euro","0","Units",,,101000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","EUR","Euro","0","Units",,,93000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","EUR","Euro","0","Units",,,101000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","EUR","Euro","0","Units",,,79000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","EUR","Euro","0","Units",,,66000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","EUR","Euro","0","Units",,,68000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","EUR","Euro","0","Units",,,75000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","EUR","Euro","0","Units",,,77000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","EUR","Euro","0","Units",,,99000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","EUR","Euro","0","Units",,,140000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","EUR","Euro","0","Units",,,139000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","EUR","Euro","0","Units",,,148000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","EUR","Euro","0","Units",,,151000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","EUR","Euro","0","Units",,,137000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","EUR","Euro","0","Units",,,122000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","EUR","Euro","0","Units",,,120000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","EUR","Euro","0","Units",,,123000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","EUR","Euro","0","Units",,,113000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","EUR","Euro","0","Units",,,100000000,"B","Break"
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","EUR","Euro","0","Units",,,104000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","EUR","Euro","0","Units",,,117000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","EUR","Euro","0","Units",,,115000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","EUR","Euro","0","Units",,,122000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","EUR","Euro","0","Units",,,139000000,,
"SVN","Slovenia","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","EUR","Euro","0","Units",,,134000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","SEK","Swedish Krona","0","Units",,,4684000000,"E","Estimated value"
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","SEK","Swedish Krona","0","Units",,,4752000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","SEK","Swedish Krona","0","Units",,,4712000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","SEK","Swedish Krona","0","Units",,,6557000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","SEK","Swedish Krona","0","Units",,,6180000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","SEK","Swedish Krona","0","Units",,,6310000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","SEK","Swedish Krona","0","Units",,,6988000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","SEK","Swedish Krona","0","Units",,,7373000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","SEK","Swedish Krona","0","Units",,,6898000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","SEK","Swedish Krona","0","Units",,,6920000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","SEK","Swedish Krona","0","Units",,,7310000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","SEK","Swedish Krona","0","Units",,,7490000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","SEK","Swedish Krona","0","Units",,,7736000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","SEK","Swedish Krona","0","Units",,,8256000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","SEK","Swedish Krona","0","Units",,,8355000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","SEK","Swedish Krona","0","Units",,,8342000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","SEK","Swedish Krona","0","Units",,,7732000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","SEK","Swedish Krona","0","Units",,,8348000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","SEK","Swedish Krona","0","Units",,,9028000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","SEK","Swedish Krona","0","Units",,,9256000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","SEK","Swedish Krona","0","Units",,,11072000000,"B","Break"
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","SEK","Swedish Krona","0","Units",,,10698000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","SEK","Swedish Krona","0","Units",,,9973000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","SEK","Swedish Krona","0","Units",,,10596000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","SEK","Swedish Krona","0","Units",,,10585000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","SEK","Swedish Krona","0","Units",,,10777000000,,
"SWE","Sweden","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","SEK","Swedish Krona","0","Units",,,12482000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","CHF","Swiss Franc","0","Units",,,1868000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","CHF","Swiss Franc","0","Units",,,1850000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","CHF","Swiss Franc","0","Units",,,1814000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","CHF","Swiss Franc","0","Units",,,1869000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","CHF","Swiss Franc","0","Units",,,2091000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","CHF","Swiss Franc","0","Units",,,1192000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","CHF","Swiss Franc","0","Units",,,2130000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","CHF","Swiss Franc","0","Units",,,2131000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","CHF","Swiss Franc","0","Units",,,2270000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","CHF","Swiss Franc","0","Units",,,2279000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","CHF","Swiss Franc","0","Units",,,2354000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","CHF","Swiss Franc","0","Units",,,2413000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","CHF","Swiss Franc","0","Units",,,2316000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","CHF","Swiss Franc","0","Units",,,2557000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","CHF","Swiss Franc","0","Units",,,2744000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","CHF","Swiss Franc","0","Units",,,2762000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","CHF","Swiss Franc","0","Units",,,2758000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","CHF","Swiss Franc","0","Units",,,2909000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","CHF","Swiss Franc","0","Units",,,2957000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","CHF","Swiss Franc","0","Units",,,2940000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","CHF","Swiss Franc","0","Units",,,2948000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","CHF","Swiss Franc","0","Units",,,2943000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","CHF","Swiss Franc","0","Units",,,3011000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","CHF","Swiss Franc","0","Units",,,2995000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","CHF","Swiss Franc","0","Units",,,2931000000,,
"CHE","Switzerland","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","CHF","Swiss Franc","0","Units",,,2981000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","TRY","Turkish Lira","0","Units",,,1000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","TRY","Turkish Lira","0","Units",,,4000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","TRY","Turkish Lira","0","Units",,,13000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","TRY","Turkish Lira","0","Units",,,20000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","TRY","Turkish Lira","0","Units",,,48000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","TRY","Turkish Lira","0","Units",,,65000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","TRY","Turkish Lira","0","Units",,,114000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","TRY","Turkish Lira","0","Units",,,94000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","TRY","Turkish Lira","0","Units",,,167000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","TRY","Turkish Lira","0","Units",,,126000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","TRY","Turkish Lira","0","Units",,,149000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","TRY","Turkish Lira","0","Units",,,284000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","TRY","Turkish Lira","0","Units",,,497000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","TRY","Turkish Lira","0","Units",,,589000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","TRY","Turkish Lira","0","Units",,,888000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","TRY","Turkish Lira","0","Units",,,719000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","TRY","Turkish Lira","0","Units",,,1575000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","TRY","Turkish Lira","0","Units",,,1620000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","TRY","Turkish Lira","0","Units",,,1596000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","TRY","Turkish Lira","0","Units",,,1622000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","TRY","Turkish Lira","0","Units",,,723000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","TRY","Turkish Lira","0","Units",,,769000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","TRY","Turkish Lira","0","Units",,,945000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","TRY","Turkish Lira","0","Units",,,1346000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","TRY","Turkish Lira","0","Units",,,2073000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","TRY","Turkish Lira","0","Units",,,2989000000,,
"TUR","Türkiye","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2021","2021","TRY","Turkish Lira","0","Units",,,3813000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","GBP","Pound Sterling","0","Units",,,3180000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","GBP","Pound Sterling","0","Units",,,2987000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","GBP","Pound Sterling","0","Units",,,2825000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","GBP","Pound Sterling","0","Units",,,2758000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","GBP","Pound Sterling","0","Units",,,2929000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","GBP","Pound Sterling","0","Units",,,3120000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","GBP","Pound Sterling","0","Units",,,3203000000,"B","Break"
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","GBP","Pound Sterling","0","Units",,,3247000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","GBP","Pound Sterling","0","Units",,,3344000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","GBP","Pound Sterling","0","Units",,,3699000000,"B","Break"
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","GBP","Pound Sterling","0","Units",,,3872000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","GBP","Pound Sterling","0","Units",,,3993000000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","GBP","Pound Sterling","0","Units",,,3858789356.2041,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","GBP","Pound Sterling","0","Units",,,3988963150,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","GBP","Pound Sterling","0","Units",,,3863721542.581,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","GBP","Pound Sterling","0","Units",,,3361802000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","GBP","Pound Sterling","0","Units",,,2988985000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","GBP","Pound Sterling","0","Units",,,2798764000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","GBP","Pound Sterling","0","Units",,,2671045000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","GBP","Pound Sterling","0","Units",,,2323513000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","GBP","Pound Sterling","0","Units",,,2297276000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","GBP","Pound Sterling","0","Units",,,2052058000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","GBP","Pound Sterling","0","Units",,,1768027000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","GBP","Pound Sterling","0","Units",,,2062552000,,
"GBR","United Kingdom","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","GBP","Pound Sterling","0","Units",,,2028159000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1995","1995","USD","US Dollar","0","Units",,,24318908000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1996","1996","USD","US Dollar","0","Units",,,25563402000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1997","1997","USD","US Dollar","0","Units",,,26776754000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","USD","US Dollar","0","Units",,,28172394000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","USD","US Dollar","0","Units",,,29997493000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","USD","US Dollar","0","Units",,,30636638000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","USD","US Dollar","0","Units",,,31676918000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","USD","US Dollar","0","Units",,,33893078560.47,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","USD","US Dollar","0","Units",,,35466544000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","USD","US Dollar","0","Units",,,36327181000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","USD","US Dollar","0","Units",,,37882229000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","USD","US Dollar","0","Units",,,40425921255,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","USD","US Dollar","0","Units",,,45759127000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","USD","US Dollar","0","Units",,,44972095000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","USD","US Dollar","0","Units",,,49432397000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","USD","US Dollar","0","Units",,,48772990473.044,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","USD","US Dollar","0","Units",,,45993773372.932,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","USD","US Dollar","0","Units",,,48009760441.173,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","USD","US Dollar","0","Units",,,45435000000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","USD","US Dollar","0","Units",,,51442240042.163,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","USD","US Dollar","0","Units",,,51765892760,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","USD","US Dollar","0","Units",,,55312766920,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","USD","US Dollar","0","Units",,,51442240042.163,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","USD","US Dollar","0","Units",,,60637022760,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","USD","US Dollar","0","Units",,,61503000000,,
"USA","United States","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","USD","US Dollar","0","Units",,,61346000000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1998","1998","CLP","Chilean Peso","0","Units",,,118446889000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","1999","1999","CLP","Chilean Peso","0","Units",,,100308240000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","CLP","Chilean Peso","0","Units",,,116053088000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","CLP","Chilean Peso","0","Units",,,101427077000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","CLP","Chilean Peso","0","Units",,,73719449000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","CLP","Chilean Peso","0","Units",,,110922308000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","CLP","Chilean Peso","0","Units",,,155377167000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","CLP","Chilean Peso","0","Units",,,121119994000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","CLP","Chilean Peso","0","Units",,,150258727000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","CLP","Chilean Peso","0","Units",,,192942939000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","CLP","Chilean Peso","0","Units",,,277094364000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","CLP","Chilean Peso","0","Units",,,297822852000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","CLP","Chilean Peso","0","Units",,,250465461000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","CLP","Chilean Peso","0","Units",,,422081312000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","CLP","Chilean Peso","0","Units",,,466736089000,"B","Break"
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","CLP","Chilean Peso","0","Units",,,445421952000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","CLP","Chilean Peso","0","Units",,,468515194000,,
"CHL","Chile","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","CLP","Chilean Peso","0","Units",,,686041750000,,
